Date;Open;High;Low;Close;Adj Close;Volume
14.12.2010;5,700833;5,770833;5,65;5,695833;5,480555;10982400
15.12.2010;5,666667;5,740833;5,593333;5,618333;5,405984;14084400
16.12.2010;5,626667;5,728333;5,565;5,714167;5,498195;14613600
17.12.2010;5,714167;5,768333;5,681667;5,751667;5,534278;8481600
20.12.2010;5,790833;5,826667;5,703333;5,781667;5,563145;9219600
21.12.2010;5,833333;5,91;5,823333;5,8975;5,6746;10626000
22.12.2010;5,914166;5,961667;5,9025;5,95;5,725115;8198400
23.12.2010;5,931667;5,954167;5,885833;5,925;5,70106;8319600
27.12.2010;5,863333;5,945;5,846667;5,93;5,705871;5630400
28.12.2010;5,971667;5,973333;5,905833;5,945;5,720304;5232000
29.12.2010;5,9775;6,008333;5,963333;5,9725;5,746765;5784000
30.12.2010;5,960834;5,996666;5,925;5,950833;5,725917;7772400
31.12.2010;5,923333;5,966667;5,893333;5,958333;5,733134;5966400
3.1.2011;6,0825;6,206666;6,075;6,1275;5,895906;15336000
4.1.2011;6,176667;6,179167;5,986667;6,0975;5,86704;13239600
5.1.2011;6,05;6,208333;6,030833;6,191667;5,957648;14179200
6.1.2011;6,208333;6,229167;6,1125;6,16;5,927178;11323200
7.1.2011;6,191667;6,224167;5,985;6,13;5,898312;16960800
10.1.2011;6,043334;6,145833;5,991667;6,115;5,883879;9441600
11.1.2011;6,1875;6,226666;6,115;6,183333;5,949629;12766800
12.1.2011;6,301667;6,364167;6,2625;6,355;6,114808;9703200
13.1.2011;6,3425;6,37;6,275;6,3275;6,088347;8310000
14.1.2011;6,294167;6,458333;6,2825;6,444167;6,200604;11208000
18.1.2011;6,445;6,51;6,4175;6,5025;6,256733;11287200
19.1.2011;6,488333;6,496666;6,246666;6,293334;6,055472;13868400
20.1.2011;6,25;6,2975;6,118333;6,253334;6,016984;11586000
21.1.2011;6,355;6,405833;6,264167;6,294167;6,056273;7990800
24.1.2011;6,275833;6,421667;6,270833;6,400833;6,158908;7172400
25.1.2011;6,355834;6,411667;6,255;6,405;6,162919;15638400
26.1.2011;6,459167;6,5475;6,420833;6,4975;6,251922;11451600
27.1.2011;6,506667;6,583333;6,47;6,551667;6,304041;10396800
28.1.2011;6,575833;6,6025;6,181667;6,211667;5,976892;21056400
31.1.2011;6,265;6,37;6,2175;6,348333;6,108393;15157200
1.2.2011;6,466667;6,681667;6,459167;6,645833;6,39465;17382000
2.2.2011;6,603333;6,671667;6,585;6,610833;6,360971;8742000
3.2.2011;6,583333;6,6875;6,474167;6,659167;6,407478;11728800
4.2.2011;6,670833;6,7225;6,58;6,710834;6,457192;10027200
7.2.2011;6,765;6,910833;6,7625;6,8475;6,588693;9831600
8.2.2011;6,869167;6,946667;6,8075;6,936666;6,67449;7790400
9.2.2011;6,891667;6,946667;6,7925;6,896667;6,636002;10884000
10.2.2011;6,786667;6,926667;6,743333;6,908333;6,647228;9261600
11.2.2011;6,83;7,06;6,825;7,039166;6,773116;15388800
14.2.2011;7,025833;7,1075;7,01;7,0925;6,824434;10832400
15.2.2011;7,030833;7,058333;6,970833;7,024167;6,758683;7975200
16.2.2011;7,095;7,184166;7,058333;7,155833;6,885373;11973600
17.2.2011;7,104167;7,25;7,085;7,226666;6,953529;9907200
18.2.2011;7,2375;7,288333;7,180833;7,255833;6,981594;7836000
22.2.2011;7,031667;7,145833;6,753334;6,806667;6,549404;21571200
23.2.2011;6,800833;6,848333;6,529167;6,675833;6,423515;15822000
24.2.2011;6,648334;6,736667;6,465833;6,66;6,40828;21230400
25.2.2011;6,74;6,8925;6,728333;6,88;6,619966;13113600
28.2.2011;6,966667;7,039166;6,8875;7,0125;6,747457;15357600
1.3.2011;7,083333;7,095833;6,6525;6,659167;6,407478;23127600
2.3.2011;6,624166;6,795833;6,611667;6,693333;6,440353;15442800
3.3.2011;6,8875;7,071667;6,8825;7,039166;6,773116;19180800
4.3.2011;7,040833;7,056667;6,763333;6,895833;6,6352;28984800
7.3.2011;6,958333;7;6,611667;6,719167;6,465211;16789200
8.3.2011;6,761667;6,958333;6,663333;6,895;6,634398;17228400
9.3.2011;6,8475;6,926667;6,743333;6,865;6,605532;19587600
10.3.2011;6,646667;6,649167;6,464167;6,489167;6,243904;25024800
11.3.2011;6,413333;6,681667;6,4125;6,610833;6,360971;15356400
14.3.2011;6,485;6,564167;6,348333;6,4975;6,251922;21320400
15.3.2011;5,991667;6,396667;5,96;6,294167;6,056273;28333200
16.3.2011;6,23;6,295833;5,82;5,955833;5,730728;41353200
17.3.2011;6,2;6,2475;6,065834;6,1525;5,919961;22156800
18.3.2011;6,385;6,395;6,195833;6,236667;6,000947;23245200
21.3.2011;6,453333;6,5625;6,44;6,523334;6,276779;16153200
22.3.2011;6,521667;6,550833;6,4375;6,453333;6,209425;16443600
23.3.2011;6,395833;6,559166;6,3075;6,508333;6,262346;12088800
24.3.2011;6,613333;6,726666;6,505;6,700833;6,44757;16778400
25.3.2011;6,758333;6,859167;6,708333;6,766667;6,510916;16087200
28.3.2011;6,813334;6,863333;6,710834;6,7175;6,463607;9057600
29.3.2011;6,698333;6,855;6,631667;6,854167;6,595108;12357600
30.3.2011;6,9575;7,058333;6,9325;7,0075;6,742647;12403200
31.3.2011;6,983333;7,039166;6,958333;6,9875;6,723403;9019200
1.4.2011;7,111667;7,166667;7,026667;7,075;6,807595;12213600
4.4.2011;7,1275;7,159167;7,0375;7,095833;6,827641;9080400
5.4.2011;7,054167;7,195833;7,05;7,095833;6,827641;9904800
6.4.2011;7,195;7,221667;7,073333;7,151667;6,881364;9038400
7.4.2011;7,1175;7,199167;6,993333;7,095;6,826839;11648400
8.4.2011;7,174167;7,198333;6,926667;7,010833;6,745854;9889200
11.4.2011;7,045833;7,105834;6,89;6,9475;6,684914;10888800
12.4.2011;6,830833;6,868333;6,710834;6,784167;6,527754;19225200
13.4.2011;6,883333;6,9;6,7125;6,791667;6,53497;13984800
14.4.2011;6,674167;6,835;6,6125;6,809166;6,551809;10696800
15.4.2011;6,8425;6,935833;6,7825;6,885833;6,625578;14944800
18.4.2011;6,6525;6,691667;6,49;6,6475;6,396253;21690000
19.4.2011;6,686666;6,77;6,6325;6,751667;6,496482;17607600
20.4.2011;6,998333;7,0925;6,998333;7,055833;6,789153;16110000
21.4.2011;7,145;7,166667;7,083333;7,1575;6,886977;9032400
25.4.2011;7,151667;7,174167;7,070833;7,1425;6,872544;8326800
26.4.2011;7,211667;7,369167;7,186666;7,323333;7,046542;9565200
27.4.2011;7,371666;7,495;7,274167;7,463333;7,181251;9602400
28.4.2011;7,434166;7,569167;7,425833;7,535833;7,251011;12918000
29.4.2011;7,546667;7,616667;7,5175;7,600833;7,313554;8976000
2.5.2011;7,705833;7,720833;7,510833;7,554167;7,268651;10220400
3.5.2011;7,5025;7,545;7,334167;7,446667;7,165214;12174000
4.5.2011;7,454167;7,454167;7,1975;7,293334;7,017677;13485600
5.5.2011;7,178333;7,326667;7,02;7,118333;6,84929;18632400
6.5.2011;7,324167;7,435833;7,126667;7,203333;6,931078;17847600
9.5.2011;7,213333;7,366667;7,183333;7,3075;7,031308;8986800
10.5.2011;7,378334;7,5375;7,355;7,501667;7,218135;11820000
11.5.2011;7,470833;7,475;7,159167;7,2625;6,988008;19417200
12.5.2011;7,2125;7,404167;7,086667;7,364167;7,085832;14400000
13.5.2011;7,3725;7,395;7,111667;7,178333;6,907022;13810800
16.5.2011;7,109167;7,276667;7,0075;7,044167;6,777927;12715200
17.5.2011;6,961667;7,055833;6,858333;7,024167;6,758683;17752800
18.5.2011;7,039166;7,245833;6,9925;7,228333;6,955133;11592000
19.5.2011;7,296667;7,335;7,154167;7,265833;6,991216;13902000
20.5.2011;7,223333;7,249166;7,058333;7,11;6,841272;12919200
23.5.2011;6,841667;6,9175;6,780833;6,845833;6,58709;18416400
24.5.2011;6,909167;6,956666;6,79;6,8325;6,574261;12444000
25.5.2011;6,75;6,989167;6,7475;6,906667;6,645624;16561200
26.5.2011;6,849167;7,045833;6,818333;7,01;6,745052;13185600
27.5.2011;7,070833;7,154167;7,050833;7,0975;6,829245;11781600
31.5.2011;7,29;7,316667;7,145833;7,316667;7,040127;13755600
1.6.2011;7,258333;7,269166;6,809166;6,8275;6,569449;26522400
2.6.2011;6,838333;6,891667;6,689167;6,805;6,5478;12970800
3.6.2011;6,566667;6,751667;6,549167;6,599167;6,349746;14660400
6.6.2011;6,559166;6,585834;6,355;6,375;6,134052;17934000
7.6.2011;6,468333;6,529167;6,361667;6,368333;6,127637;12573600
8.6.2011;6,349167;6,398334;6,25;6,280833;6,043445;21044400
9.6.2011;6,331666;6,491667;6,285;6,411667;6,169333;12996000
10.6.2011;6,3325;6,345833;6,098333;6,140833;5,908736;19465200
13.6.2011;6,180833;6,233333;6,054167;6,146667;5,914349;11220000
14.6.2011;6,314167;6,445833;6,306667;6,380833;6,139665;12528000
15.6.2011;6,223333;6,286667;6,000834;6,050833;5,822137;18382800
16.6.2011;6,0625;6,175833;5,935833;6,075833;5,846192;15596400
17.6.2011;6,255833;6,2575;6,068333;6,125834;5,894303;12894000
20.6.2011;6,075;6,2575;6,0675;6,225;5,989721;10174800
21.6.2011;6,323333;6,525;6,298333;6,486667;6,241498;16641600
22.6.2011;6,428333;6,544167;6,365;6,374166;6,13325;11616000
23.6.2011;6,151667;6,3375;6,015833;6,325;6,085941;20224800
24.6.2011;6,331666;6,3425;6,085;6,115833;5,884681;14014800
27.6.2011;6,126667;6,331666;6,081666;6,26;6,023399;9319200
28.6.2011;6,336667;6,515;6,314167;6,511667;6,265553;12219600
29.6.2011;6,595833;6,7175;6,5275;6,685833;6,433137;17418000
30.6.2011;6,7475;6,901667;6,725;6,874166;6,614352;14382000
1.7.2011;6,885;7,2;6,840833;7,169167;6,898202;15760800
5.7.2011;7,155833;7,21;7,095833;7,16;6,889382;11524800
6.7.2011;7,109167;7,224167;7,053333;7,195833;6,923861;13176000
7.7.2011;7,389167;7,475;7,3475;7,4275;7,146772;11244000
8.7.2011;7,168334;7,271667;7,095833;7,27;6,995225;15460800
11.7.2011;7,003334;7,068333;6,809166;6,865833;6,606334;21625200
12.7.2011;6,809166;6,971667;6,759167;6,7675;6,511717;20124000
13.7.2011;6,871666;7,05;6,791667;6,833333;6,575062;17727600
14.7.2011;6,888333;6,985;6,644166;6,69;6,437146;25340400
15.7.2011;6,795833;6,831666;6,6625;6,808333;6,551007;19026000
18.7.2011;6,7175;6,739167;6,4775;6,618333;6,368188;24120000
19.7.2011;6,733333;6,97;6,729167;6,95;6,687319;16382400
20.7.2011;7,004167;7,026667;6,893333;6,933333;6,671283;13586400
21.7.2011;7,054167;7,261667;7,005833;7,2125;6,939898;22999200
22.7.2011;7,210834;7,260833;7,104167;7,238333;6,964755;14442000
25.7.2011;7,0275;7,2175;7,004167;7,11;6,841272;12319200
26.7.2011;7,100833;7,123333;6,9775;7,0275;6,76189;15853200
27.7.2011;6,914166;6,915;6,550833;6,5825;6,333709;25171200
28.7.2011;6,5875;6,7525;6,483333;6,5075;6,261544;24495600
29.7.2011;6,315;6,5625;6,221667;6,3925;6,15089;34669200
1.8.2011;6,621666;6,825833;6,125;6,303333;6,065094;39793200
2.8.2011;6,165833;6,275833;5,805833;5,808333;5,588803;43264800
3.8.2011;5,836667;5,918334;5,518333;5,904167;5,681014;47070000
4.8.2011;5,66;5,674167;5,015833;5,033333;4,843094;56443200
5.8.2011;5,221667;5,260833;4,58;4,963333;4,77574;72712800
8.8.2011;4,588333;4,734167;3,948333;3,985;3,834384;88406400
9.8.2011;4,176667;4,555833;3,781667;4,555833;4,383642;83222400
10.8.2011;4,264167;4,4075;3,92;3,944167;3,795094;81435600
11.8.2011;4,060833;4,666667;4,013333;4,498333;4,328316;76117200
12.8.2011;4,626667;4,709167;4,4875;4,593333;4,419724;61723200
15.8.2011;4,715;4,905;4,7;4,890833;4,705981;36991200
16.8.2011;4,75;4,894166;4,6025;4,7525;4,572876;54420000
17.8.2011;4,8325;4,9425;4,639167;4,750834;4,571272;41816400
18.8.2011;4,385;4,39;3,986667;4,124166;3,968291;53354400
19.8.2011;3,959167;4,265833;3,895833;3,914167;3,766228;44486400
22.8.2011;4,17;4,175;3,878333;3,913333;3,765426;46683600
23.8.2011;3,955833;4,3125;3,8925;4,304167;4,141488;47911200
24.8.2011;4,275;4,5025;4,2425;4,483333;4,313882;46254000
25.8.2011;4,560833;4,636667;4,225;4,269166;4,10781;51700800
26.8.2011;4,198333;4,528333;4,003334;4,479167;4,309873;50733600
29.8.2011;4,648334;4,883333;4,641667;4,87;4,685935;29001600
30.8.2011;4,811666;5,009167;4,706666;4,905833;4,720414;41655600
31.8.2011;5,016667;5,146667;4,870833;4,994167;4,805408;48398400
1.9.2011;4,990833;5,129167;4,8;4,823333;4,641032;44793600
2.9.2011;4,516667;4,595;4,390833;4,443333;4,275394;38329200
6.9.2011;4,056667;4,3625;4,05;4,3475;4,183183;50906400
7.9.2011;4,545833;4,729167;4,503334;4,708333;4,530378;31575600
8.9.2011;4,64;4,800833;4,54;4,5725;4,399679;40579200
9.9.2011;4,418334;4,471667;4,135;4,21;4,05088;46026000
12.9.2011;4,045833;4,296667;4,004167;4,29;4,127856;52429200
13.9.2011;4,3275;4,464167;4,240833;4,415;4,248132;49196400
14.9.2011;4,49;4,7625;4,301667;4,604167;4,430149;51801600
15.9.2011;4,751667;4,840833;4,623333;4,84;4,657069;39694800
16.9.2011;4,891667;4,968333;4,770833;4,909167;4,723621;33806400
19.9.2011;4,665;4,839167;4,565834;4,765;4,584903;39620400
20.9.2011;4,8275;4,96;4,7225;4,731667;4,55283;37627200
21.9.2011;4,729167;4,775833;4,291667;4,295;4,132668;64922400
22.9.2011;3,928333;4,0375;3,713333;3,879167;3,732551;70525200
23.9.2011;3,810833;4,015;3,799167;3,954167;3,804716;44407200
26.9.2011;4,071667;4,240833;3,879167;4,223333;4,063709;57792000
27.9.2011;4,466667;4,598333;4,298333;4,374166;4,208842;58254000
28.9.2011;4,403333;4,473333;4,070833;4,083333;3,929001;33201600
29.9.2011;4,3025;4,3525;3,9525;4,176667;4,018806;62367600
30.9.2011;4,001667;4,110833;3,856667;3,864167;3,718118;49004400
3.10.2011;3,7925;3,945833;3,503333;3,510833;3,378139;61560000
4.10.2011;3,370833;3,771667;3,27;3,751667;3,60987;105518400
5.10.2011;3,778333;3,998333;3,675833;3,966667;3,816744;71014800
6.10.2011;3,958333;4,208333;3,874167;4,195833;4,037249;56544000
7.10.2011;4,26;4,2725;4,028333;4,0875;3,93301;47214000
10.10.2011;4,31;4,510833;4,283333;4,505;4,33473;27985200
11.10.2011;4,435;4,565834;4,41;4,52;4,349163;21837600
12.10.2011;4,62;4,801667;4,5975;4,645833;4,470241;31983600
13.10.2011;4,5725;4,666667;4,454167;4,623333;4,448591;28080000
14.10.2011;4,7925;4,866667;4,704167;4,860833;4,677114;23740800
17.10.2011;4,804167;4,8175;4,543334;4,566667;4,394066;23984400
18.10.2011;4,568333;4,95;4,454167;4,850833;4,667492;32799600
19.10.2011;4,831666;4,908333;4,624166;4,6575;4,481466;26361600
20.10.2011;4,699167;4,776667;4,51;4,733333;4,554433;24826800
21.10.2011;4,909167;5,018333;4,854167;4,991667;4,803003;26978400
24.10.2011;5,025833;5,2475;5,014167;5,220833;5,023508;25074000
25.10.2011;5,136667;5,144166;4,873333;4,91;4,724422;24036000
26.10.2011;5,08;5,11;4,798333;5,0525;4,861537;24990000
27.10.2011;5,465833;5,686666;5,3375;5,579167;5,368298;36159600
28.10.2011;5,4975;5,6125;5,4775;5,576667;5,365892;16480800
31.10.2011;5,39;5,410833;5,168334;5,168334;4,972992;17040000
1.11.2011;4,745;4,928333;4,681667;4,749166;4,569668;33924000
2.11.2011;4,9475;5,028333;4,833333;4,9725;4,784561;25490400
3.11.2011;5,158333;5,28;4,925;5,2475;5,049167;27016800
4.11.2011;5,1225;5,1975;4,974167;5,1725;4,977002;19509600
7.11.2011;5,165833;5,2625;5,001667;5,25;5,051572;14806800
8.11.2011;5,3325;5,464167;5,174167;5,449167;5,243211;22998000
9.11.2011;5,0625;5,135833;4,810833;4,84;4,657069;43312800
10.11.2011;5,034167;5,0475;4,813334;4,953333;4,766119;23128800
11.11.2011;5,149167;5,285833;5,134167;5,240833;5,042752;23091600
14.11.2011;5,1875;5,2175;5,0375;5,109167;4,916062;19956000
15.11.2011;5,066667;5,2625;5,009167;5,1825;4,986624;19945200
16.11.2011;5,024167;5,215833;4,9175;4,939167;4,752487;30177600
17.11.2011;4,904167;4,946667;4,598333;4,693333;4,515945;40179600
18.11.2011;4,738333;4,77;4,619167;4,6725;4,495899;28208400
21.11.2011;4,4675;4,490833;4,3;4,4175;4,250537;39374400
22.11.2011;4,388333;4,4625;4,288333;4,360833;4,196012;31190400
23.11.2011;4,240833;4,251667;4,065834;4,065834;3,912162;37113600
25.11.2011;4,035;4,183333;4,035;4,0425;3,889711;15164400
28.11.2011;4,384167;4,4475;4,306667;4,393333;4,227284;26708400
29.11.2011;4,436666;4,518333;4,383333;4,425833;4,258555;31952400
30.11.2011;4,813334;5,001667;4,786667;4,978333;4,790174;45720000
1.12.2011;4,955;5,060833;4,915833;4,9775;4,789371;23124000
2.12.2011;5,114167;5,166667;4,956666;4,975;4,786966;26841600
5.12.2011;5,198333;5,248333;5,041667;5,125834;4,932099;25603200
6.12.2011;5,121666;5,228333;5,069167;5,130833;4,93691;22510800
7.12.2011;5,065;5,2375;4,9625;5,170833;4,975398;38666400
8.12.2011;5,0725;5,1075;4,791667;4,835;4,652258;38332800
9.12.2011;4,8975;5,115;4,881667;5,078333;4,886394;27199200
12.12.2011;4,941667;4,941667;4,728333;4,851666;4,668294;30230400
13.12.2011;4,9325;5,009167;4,630833;4,699167;4,521558;32126400
14.12.2011;4,6325;4,69;4,513333;4,538333;4,366804;30356400
15.12.2011;4,693333;4,705833;4,568333;4,598333;4,424536;25378800
16.12.2011;4,695833;4,775833;4,591667;4,6225;4,447789;25257600
19.12.2011;4,666667;4,715;4,440834;4,470833;4,301855;20001600
20.12.2011;4,6875;4,899167;4,676667;4,871666;4,687538;30589200
21.12.2011;4,868333;4,93;4,7325;4,909167;4,723621;24160800
22.12.2011;4,965;5,061666;4,935;5,05;4,859132;25196400
23.12.2011;5,104167;5,1725;5,055;5,165833;4,970587;14340000
27.12.2011;5,1325;5,225833;5,125;5,175833;4,980209;10466400
28.12.2011;5,183333;5,1875;4,9625;4,9875;4,798994;16612800
29.12.2011;5,025;5,1425;5,005;5,125834;4,932099;19434000
30.12.2011;5,105834;5,155833;5,065;5,07;4,878376;11559600
3.1.2012;5,333333;5,400833;5,2775;5,295;5,094872;23260800
4.1.2012;5,260833;5,325;5,1875;5,305;5,104493;19708800
5.1.2012;5,228333;5,383333;5,1475;5,366667;5,163829;24488400
6.1.2012;5,38;5,3925;5,270833;5,33;5,128548;20624400
9.1.2012;5,3625;5,389167;5,2875;5,359167;5,156613;10701600
10.1.2012;5,54;5,573333;5,489167;5,515;5,306556;11743200
11.1.2012;5,458333;5,550833;5,438334;5,538333;5,329008;10377600
12.1.2012;5,578333;5,595;5,441667;5,57;5,359478;20396400
13.1.2012;5,453333;5,499166;5,340833;5,499166;5,291322;27244800
17.1.2012;5,641667;5,666667;5,508333;5,539166;5,329809;13574400
18.1.2012;5,538333;5,745833;5,509167;5,7325;5,515836;13240800
19.1.2012;5,794167;5,851666;5,7475;5,828333;5,608047;12278400
20.1.2012;5,7975;5,835834;5,760833;5,833333;5,612858;9370800
23.1.2012;5,831666;5,935833;5,76;5,844167;5,623282;19124400
24.1.2012;5,733333;5,84;5,708333;5,839167;5,618471;7798800
25.1.2012;5,808333;6,033333;5,7525;5,996666;5,770018;17991600
26.1.2012;6,076667;6,114167;5,83;5,895;5,672194;19418400
27.1.2012;5,8025;5,935;5,798333;5,898334;5,675401;8565600
30.1.2012;5,739167;5,855834;5,6675;5,840833;5,620075;10156800
31.1.2012;5,921667;5,953333;5,75;5,823333;5,603236;15530400
1.2.2012;5,954167;6,083333;5,941667;5,996666;5,770018;16501200
2.2.2012;6,04;6,0825;5,969167;6,034167;5,806101;11760000
3.2.2012;6,223333;6,3025;6,186666;6,291667;6,053868;17925600
6.2.2012;6,205833;6,289166;6,191667;6,281667;6,044247;9988800
7.2.2012;6,2475;6,356667;6,168334;6,33;6,090753;12403200
8.2.2012;6,34;6,3925;6,254167;6,373333;6,132448;12632400
9.2.2012;6,413333;6,435;6,288333;6,404167;6,162116;16430400
10.2.2012;6,230834;6,278333;6,184166;6,263333;6,026606;15049200
13.2.2012;6,395;6,418334;6,311666;6,3925;6,15089;11510400
14.2.2012;6,344167;6,3875;6,248333;6,378334;6,137259;15753600
15.2.2012;6,445833;6,470833;6,255833;6,2875;6,04986;19021200
16.2.2012;6,2925;6,525833;6,275;6,504167;6,258337;11224800
17.2.2012;6,579167;6,583333;6,491667;6,54;6,292816;8208000
21.2.2012;6,588333;6,636667;6,49;6,545833;6,298429;9343200
22.2.2012;6,5125;6,560833;6,45;6,4775;6,232678;8635200
23.2.2012;6,48;6,588333;6,4075;6,578333;6,3297;12114000
24.2.2012;6,6225;6,660833;6,58;6,615;6,364981;7984800
27.2.2012;6,5;6,7;6,445;6,644166;6,393045;10944000
28.2.2012;6,655;6,716667;6,61;6,6975;6,444363;9765600
29.2.2012;6,724167;6,786667;6,571667;6,580833;6,332106;10321200
1.3.2012;6,659167;6,76;6,630833;6,716667;6,462805;11517600
2.3.2012;6,710834;6,7375;6,605;6,654167;6,402668;10132800
5.3.2012;6,608333;6,629167;6,491667;6,565;6,316871;7558800
6.3.2012;6,355834;6,363333;6,208333;6,254167;6,017786;15643200
7.3.2012;6,310833;6,430833;6,291667;6,396667;6,1549;7814400
8.3.2012;6,521667;6,634167;6,476666;6,5925;6,343332;7905600
9.3.2012;6,639167;6,7325;6,6075;6,679167;6,426723;6812400
12.3.2012;6,685833;6,708333;6,604167;6,6625;6,410686;4150800
13.3.2012;6,780833;7,04;6,7475;7,035;6,769107;13549200
14.3.2012;7,045;7,088333;6,94;7,003334;6,738637;6802800
15.3.2012;7,040833;7,136667;6,979167;7,115;6,846083;9010800
16.3.2012;7,171667;7,178333;7,108333;7,160833;6,890184;8433600
19.3.2012;7,134167;7,301667;7,120833;7,234167;6,960746;9237600
20.3.2012;7,105;7,184166;7,0375;7,1575;6,886977;10712400
21.3.2012;7,1775;7,194167;7,084167;7,131667;6,86212;8652000
22.3.2012;6,978333;7,025;6,8975;6,9675;6,704158;13342800
23.3.2012;6,985833;7,065;6,866667;7,04;6,773918;11572800
26.3.2012;7,185;7,328333;7,185;7,325833;7,048948;10947600
27.3.2012;7,3525;7,366667;7,248333;7,261667;6,987207;9888000
28.3.2012;7,25;7,281667;7,0225;7,149167;6,878959;11620800
29.3.2012;7,0225;7,145833;6,936666;7,120833;6,851696;13125600
30.3.2012;7,234167;7,241667;7,088333;7,181667;6,91023;7884000
2.4.2012;7,181667;7,414166;7,134167;7,351666;7,073805;11688000
3.4.2012;7,323333;7,369167;7,1475;7,285833;7,01046;14676000
4.4.2012;7,108333;7,125834;6,975;7,0575;6,790756;15806400
5.4.2012;6,985833;7,1;6,961667;7,030833;6,765097;9534000
9.4.2012;6,7675;6,876667;6,735833;6,795;6,538178;10657200
10.4.2012;6,759167;6,813334;6,419167;6,438334;6,194992;21163200
11.4.2012;6,6425;6,675;6,566667;6,586667;6,337718;14298000
12.4.2012;6,621666;6,885;6,605834;6,868333;6,608739;14290800
13.4.2012;6,818333;6,8225;6,615;6,629167;6,378613;15357600
16.4.2012;6,7275;6,758333;6,538333;6,601666;6,352151;12098400
17.4.2012;6,7375;6,944167;6,711667;6,8975;6,636804;9441600
18.4.2012;6,821667;6,9025;6,8;6,8325;6,574261;9956400
19.4.2012;6,839167;6,93;6,6225;6,7175;6,463607;15042000
20.4.2012;6,810833;6,8725;6,736667;6,7375;6,482851;8282400
23.4.2012;6,534167;6,5825;6,434166;6,564167;6,316069;13197600
24.4.2012;6,5925;6,689167;6,565;6,635;6,384225;10956000
25.4.2012;6,816667;6,9225;6,816667;6,92;6,658453;10164000
26.4.2012;6,871666;7,09;6,856667;7,058333;6,791558;11768400
27.4.2012;7,124166;7,1625;7,01;7,100833;6,832452;10170000
30.4.2012;7,0575;7,074167;6,965;7,006667;6,741844;6356400
1.5.2012;7,019166;7,289166;6,989167;7,14;6,870138;6487200
2.5.2012;7,019166;7,1125;6,951667;7,091667;6,823632;7030800
3.5.2012;7,1;7,105;6,8725;6,914166;6,652841;9312000
4.5.2012;6,8025;6,809166;6,559166;6,5775;6,328898;12248400
7.5.2012;6,4975;6,650833;6,494167;6,593333;6,344133;8424000
8.5.2012;6,471667;6,539166;6,264167;6,509167;6,263148;11107200
9.5.2012;6,296667;6,5175;6,208333;6,396667;6,1549;13142400
10.5.2012;6,539166;6,550833;6,394166;6,435833;6,192586;8890800
11.5.2012;6,309166;6,558333;6,303333;6,374166;6,13325;7975200
14.5.2012;6,205833;6,3;6,138333;6,175833;5,942413;12610800
15.5.2012;6,151667;6,263333;6,0275;6,064167;5,834967;16068000
16.5.2012;6,144166;6,221667;5,983333;5,9925;5,766009;15049200
17.5.2012;5,995833;6,006667;5,683333;5,695833;5,480555;18037200
18.5.2012;5,7675;5,788333;5,511667;5,535833;5,326602;13870800
21.5.2012;5,590833;5,8425;5,559166;5,835834;5,615263;10126800
22.5.2012;5,8775;6,005;5,758333;5,8625;5,640923;12411600
23.5.2012;5,743333;5,909167;5,5725;5,885;5,662572;16800000
24.5.2012;5,935833;5,960834;5,765833;5,916667;5,693042;14038800
25.5.2012;5,9075;5,954167;5,823333;5,8575;5,636112;8892000
29.5.2012;6,000834;6,106667;5,95;6,070833;5,841382;13465200
30.5.2012;5,915833;5,923333;5,765;5,803333;5,583992;11776800
31.5.2012;5,801667;5,883333;5,601666;5,7625;5,544702;16076400
1.6.2012;5,479167;5,53;5,314167;5,3225;5,121332;17872800
4.6.2012;5,3375;5,3875;5,166667;5,2925;5,092466;16398000
5.6.2012;5,254167;5,444167;5,254167;5,4175;5,212741;11833200
6.6.2012;5,533333;5,791667;5,526667;5,785833;5,567153;12883200
7.6.2012;5,974167;6,008333;5,751667;5,784167;5,56555;14035200
8.6.2012;5,743333;5,926667;5,678333;5,920833;5,697051;8828400
11.6.2012;6,075833;6,083333;5,666667;5,689167;5,47414;13381200
12.6.2012;5,735;5,885;5,651667;5,879167;5,656959;12625200
13.6.2012;5,8175;5,924167;5,6925;5,750834;5,533477;9422400
14.6.2012;5,791667;5,991667;5,736667;5,925833;5,701862;12553200
15.6.2012;6,001667;6,115;5,965;6,0875;5,857418;11575200
18.6.2012;6,0225;6,194167;5,990833;6,155833;5,923169;12716400
19.6.2012;6,256667;6,4075;6,225;6,3325;6,093159;9776400
20.6.2012;6,330833;6,395833;6,169167;6,305;6,066698;14730000
21.6.2012;6,324167;6,339167;5,864167;5,8825;5,660167;11828400
22.6.2012;5,9675;6,036667;5,894166;5,996666;5,770018;7998000
25.6.2012;5,810833;5,830833;5,645833;5,706666;5,490979;9306000
26.6.2012;5,753334;5,854167;5,6625;5,8025;5,58319;11019600
27.6.2012;5,8625;5,9875;5,840833;5,9575;5,732332;7185600
28.6.2012;5,83;5,929167;5,708333;5,908333;5,685023;8966400
29.6.2012;6,225;6,358333;6,180833;6,3475;6,107591;5563200
2.7.2012;6,404167;6,4225;6,266667;6,396667;6,1549;5299200
3.7.2012;6,405833;6,538333;6,3825;6,528333;6,28159;3943200
5.7.2012;6,454167;6,525833;6,369167;6,439167;6,195794;3296400
6.7.2012;6,255;6,296667;6,166667;6,265;6,02821;5143200
9.7.2012;6,2475;6,2625;6,15;6,2375;6,001749;4748400
