Date;Open;High;Low;Close;Adj Close;Volume
12.5.2015;16.620001;17.17;16.469999;17.09;17.09;107500
13.5.2015;17.26;17.26;16.719999;16.879999;16.879999;49700
14.5.2015;17.15;17.299999;16.83;16.99;16.99;58800
15.5.2015;16.99;17.280001;16.709999;17.08;17.08;50200
18.5.2015;17.143;17.48;17.073999;17.4;17.4;49300
19.5.2015;17.586;17.587;16.23;16.450001;16.450001;115400
20.5.2015;16.700001;16.700001;15.73;16.440001;16.440001;77300
21.5.2015;16.511;17.290001;16.209;17.25;17.25;60400
22.5.2015;17.200001;17.790001;17.09;17.18;17.18;49700
26.5.2015;17.24;17.24;16.280001;16.620001;16.620001;45200
27.5.2015;16.57;17.219999;16.35;17.08;17.08;57600
28.5.2015;17.07;17.309999;16.700001;17.030001;17.030001;39100
29.5.2015;16.98;17.136;16.76;16.790001;16.790001;59300
1.6.2015;16.75;17.349001;16.431999;17.219999;17.219999;49700
2.6.2015;17.190001;17.99;17;17.5;17.5;85800
3.6.2015;17.799999;17.99;17.469999;17.85;17.85;70700
4.6.2015;17.690001;18.139999;17.370001;18.059999;18.059999;116100
5.6.2015;17.99;18.219999;17.870001;18.120001;18.120001;72200
8.6.2015;18.059999;18.190001;17.459999;17.99;17.99;69500
9.6.2015;18;18.23;17.5;18.07;18.07;37000
10.6.2015;18.200001;18.379999;17.75;18.32;18.32;113100
11.6.2015;18.27;18.780001;18.200001;18.709999;18.709999;73800
12.6.2015;18.67;19.120001;18.040001;19;19;102000
15.6.2015;17.790001;18.722;17.6;18;18;113400
16.6.2015;17.940001;18.469999;17.940001;18.25;18.25;46900
17.6.2015;18.299999;18.99;18.27;18.75;18.75;45600
18.6.2015;18.83;19;18.209999;18.709999;18.709999;297000
19.6.2015;18.58;18.77;18.049999;18.59;18.59;141500
22.6.2015;18.540001;18.58;18.040001;18.32;18.32;90200
23.6.2015;18.32;18.360001;18;18.219999;18.219999;56500
24.6.2015;18.110001;18.110001;17.07;17.41;17.41;81700
25.6.2015;17.5;17.5;16.5;16.93;16.93;76500
26.6.2015;16.889999;17.059999;16.540001;16.860001;16.860001;407500
29.6.2015;16.66;16.77;15.93;16.18;16.18;104300
30.6.2015;15.9;16.4;15.9;16.23;16.23;80900
1.7.2015;16.313;16.35;15.37;15.7;15.7;113100
2.7.2015;15.74;16.049999;15.26;15.52;15.52;82200
6.7.2015;15.52;16.389999;15.27;16.26;16.26;129000
7.7.2015;16.33;16.5;16.049999;16.379999;16.379999;101900
8.7.2015;16.23;16.5;15.76;15.9;15.9;72400
9.7.2015;16.32;16.5;15.75;15.99;15.99;93200
10.7.2015;16.030001;17.27;15.9;16.83;16.83;118600
13.7.2015;16.940001;17.1;16.26;16.879999;16.879999;62500
14.7.2015;16.799999;16.959999;16.309999;16.5;16.5;85400
15.7.2015;16.5;16.669001;15.86;16.08;16.08;83200
16.7.2015;16.23;16.940001;15.96;16.26;16.26;164100
17.7.2015;16.469999;16.73;15.9;16.6;16.6;118500
20.7.2015;16.559999;16.610001;15.85;16.110001;16.110001;84600
21.7.2015;16.02;16.02;15.14;15.6;15.6;201100
22.7.2015;15.57;15.584;14.91;15.35;15.35;153100
23.7.2015;15.47;15.598;14.95;15.04;15.04;88300
24.7.2015;15;15.208;14.41;14.45;14.45;86500
27.7.2015;14.29;14.29;13.61;13.81;13.81;137700
28.7.2015;13.81;15.87;13.643;14.11;14.11;118900
29.7.2015;14.09;14.748;13.96;14.49;14.49;73500
30.7.2015;14.28;14.49;13.84;14.28;14.28;78900
31.7.2015;14.28;14.607;14.13;14.41;14.41;91000
3.8.2015;14.59;14.98;14.138;14.3;14.3;49600
4.8.2015;14.36;14.637;13.94;14.36;14.36;50600
5.8.2015;15;15.35;14.358;14.94;14.94;165200
6.8.2015;14.98;14.98;13.9;14.04;14.04;82400
7.8.2015;14.01;14.01;12.85;13.06;13.06;95400
10.8.2015;13.16;14.14;12.46;12.76;12.76;151000
11.8.2015;12.75;13.099;12.1;12.6;12.6;104800
12.8.2015;12.49;12.96;12.25;12.86;12.86;54100
13.8.2015;12.9;13.375;12.68;12.9;12.9;81000
14.8.2015;12.84;13;12.285;12.99;12.99;73000
17.8.2015;13.1;13.55;12.64;13.51;13.51;89800
18.8.2015;13.39;13.651;13.18;13.25;13.25;52500
19.8.2015;13.04;13.04;12.12;12.46;12.46;103300
20.8.2015;12.25;12.68;11.71;12.5;12.5;105800
21.8.2015;12.1;12.97;12.1;12.46;12.46;76200
24.8.2015;12.09;12.1;11.08;11.96;11.96;152000
25.8.2015;12.52;12.52;11.3;11.3;11.3;113400
26.8.2015;11.57;12.13;11;12.06;12.06;302800
27.8.2015;12.13;12.21;11.9;12.06;12.06;92900
28.8.2015;12;12.13;11.841;12.1;12.1;52400
31.8.2015;12.08;12.18;11.86;11.88;11.88;30600
1.9.2015;11.64;11.7;11.02;11.42;11.42;84800
2.9.2015;11.3;11.3;10.52;11.02;11.02;71500
3.9.2015;11.54;11.58;10.95;11.06;11.06;182000
4.9.2015;10.84;11.65;10.812;11.18;11.18;50300
8.9.2015;11.37;12.15;11.23;12;12;78700
9.9.2015;12.03;12.18;11.5;11.99;11.99;66300
10.9.2015;11.87;12.12;11.51;12.02;12.02;71200
11.9.2015;11.93;12.3;11.54;12.19;12.19;47200
14.9.2015;12.22;12.22;11.85;12.1;12.1;35400
15.9.2015;12.06;12.75;11.6;12.48;12.48;75300
16.9.2015;12.56;12.87;12.01;12.3;12.3;108500
17.9.2015;12.29;13;12.12;12.65;12.65;98600
18.9.2015;12.26;13.11;12.26;12.54;12.54;159900
21.9.2015;13.25;13.92;11.405;12.17;12.17;152500
22.9.2015;11.93;12.138;11.1;11.27;11.27;78200
23.9.2015;11.26;11.706;11;11.18;11.18;124200
24.9.2015;11.05;11.738;10.75;10.99;10.99;84000
25.9.2015;11.15;11.696;10;10.19;10.19;154100
28.9.2015;10.05;10.08;9.11;9.26;9.26;98400
29.9.2015;9.21;9.6;8.71;8.85;8.85;120500
30.9.2015;8.91;9.486;8.45;8.76;8.76;230000
1.10.2015;8.79;9.864;8.56;8.92;8.92;82600
2.10.2015;8.81;9.56;8.75;9.53;9.53;50200
5.10.2015;9.77;11.11;9.55;10.92;10.92;103900
6.10.2015;11.03;11.52;10.42;11.51;11.51;139100
7.10.2015;11.52;12.23;11.52;12.12;12.12;130800
8.10.2015;11.99;12.295;11.53;11.98;11.98;73100
9.10.2015;12.05;12.11;11.63;11.67;11.67;30200
12.10.2015;11.69;11.69;10.74;11.47;11.47;31400
13.10.2015;11.24;11.64;10.76;10.88;10.88;67400
14.10.2015;10.92;11.4;10.44;10.82;10.82;103300
15.10.2015;10.85;11.43;10.84;11.31;11.31;50900
16.10.2015;11.4;11.74;10.505;10.81;10.81;75000
19.10.2015;10.83;11.32;10.65;11.29;11.29;64800
20.10.2015;11.33;11.442;10.95;11.24;11.24;64900
21.10.2015;11.35;12.15;10.99;11.72;11.72;132300
22.10.2015;11.79;12.11;11.31;11.7;11.7;132100
23.10.2015;11.87;12.03;11.41;11.83;11.83;217200
26.10.2015;11.81;11.91;11.21;11.24;11.24;176100
27.10.2015;11.69;11.99;11.05;11.44;11.44;138400
28.10.2015;11.31;11.97;11.186;11.67;11.67;61100
29.10.2015;11.67;12.11;11.03;11.12;11.12;59300
30.10.2015;11.09;11.28;10.8;11.12;11.12;113900
2.11.2015;11.02;11.64;10.85;11.48;11.48;130100
3.11.2015;11.53;11.54;9.53;11.07;11.07;246500
4.11.2015;11.14;11.44;10.31;11;11;82000
5.11.2015;11;11.38;10.54;10.89;10.89;39900
6.11.2015;10.75;11.11;10.5;10.91;10.91;57600
9.11.2015;11.1;11.2;10.765;10.92;10.92;58900
10.11.2015;11.09;11.09;10.56;10.94;10.94;59500
11.11.2015;10.94;11.08;10.555;10.67;10.67;84400
12.11.2015;10.53;10.63;10.08;10.2;10.2;54400
13.11.2015;10.14;11.06;9.93;10.87;10.87;95300
16.11.2015;10.88;11;10.46;10.8;10.8;35600
17.11.2015;10.85;10.91;10.06;10.24;10.24;71100
18.11.2015;10.17;10.74;10.13;10.49;10.49;57700
19.11.2015;10.53;10.53;10.1;10.27;10.27;37400
20.11.2015;10.33;10.83;10.03;10.54;10.54;44900
23.11.2015;10.69;11.187;10.69;11.08;11.08;160500
24.11.2015;11.11;11.381;11.04;11.33;11.33;110400
25.11.2015;11.35;11.6;11.23;11.58;11.58;106800
27.11.2015;11.55;11.72;11.52;11.64;11.64;32100
30.11.2015;11.75;11.97;11.529;11.79;11.79;83500
1.12.2015;11.93;12;11.62;11.77;11.77;38500
2.12.2015;11;11.41;10.71;10.99;10.99;261100
3.12.2015;10.98;11.18;10.001;10.06;10.06;223300
4.12.2015;9.35;9.63;9.06;9.25;9.25;1844900
7.12.2015;9.3;9.333;8.87;9;9;404100
8.12.2015;8.91;9.52;8.89;9.25;9.25;253900
9.12.2015;9.15;9.41;9.15;9.18;9.18;142800
10.12.2015;9.46;9.94;9.15;9.75;9.75;240700
11.12.2015;9.75;10.04;9.57;9.57;9.57;294700
14.12.2015;9.87;9.89;9.35;9.35;9.35;166900
15.12.2015;9.5;9.915;9.49;9.7;9.7;202600
16.12.2015;9.8;10.7;9.695;10.62;10.62;167900
17.12.2015;10.62;10.91;10.19;10.43;10.43;106100
18.12.2015;10.42;10.86;10.22;10.75;10.75;448900
21.12.2015;10.66;10.94;10.41;10.7;10.7;168900
22.12.2015;10.75;10.89;10.51;10.67;10.67;111200
23.12.2015;10.75;10.91;10.47;10.77;10.77;222300
24.12.2015;10.74;10.85;10.47;10.5;10.5;49200
28.12.2015;10.45;10.7;10.35;10.55;10.55;78500
29.12.2015;10.57;10.79;10.34;10.74;10.74;73300
30.12.2015;10.81;11.13;10.575;10.96;10.96;116700
31.12.2015;10.86;11.03;10.58;10.94;10.94;146800
4.1.2016;10.71;11.03;10.28;10.96;10.96;108500
5.1.2016;10.95;11.199;10.57;10.75;10.75;116600
6.1.2016;10.45;10.82;10.26;10.46;10.46;106100
7.1.2016;10.14;10.54;9.75;10.08;10.08;148200
8.1.2016;10.1;10.44;9.845;9.88;9.88;110400
11.1.2016;9.77;9.89;8.86;9.11;9.11;103900
12.1.2016;9.15;9.37;8.335;8.88;8.88;154600
13.1.2016;8.95;9.05;8.08;8.33;8.33;111500
14.1.2016;8.37;9.11;7.89;8.84;8.84;82500
15.1.2016;8.57;9.23;8.2;8.78;8.78;102400
19.1.2016;8.87;9.68;8.04;8.36;8.36;137500
20.1.2016;8.14;9.405;7.88;9.02;9.02;119000
21.1.2016;9.06;9.308;8.68;8.91;8.91;118000
22.1.2016;9.01;9.32;8.92;9.31;9.31;115500
25.1.2016;9.26;9.63;9.2;9.47;9.47;150900
26.1.2016;9.55;9.68;9.26;9.57;9.57;167500
27.1.2016;9.57;9.72;9.42;9.69;9.69;235400
28.1.2016;9.7;9.7;8.44;9.09;9.09;138700
29.1.2016;9.08;9.28;8.67;8.87;8.87;128400
1.2.2016;8.83;9.23;8.56;9.12;9.12;98600
2.2.2016;9.01;9.21;8.46;8.71;8.71;99200
3.2.2016;8.74;8.98;8.575;8.86;8.86;85700
4.2.2016;8.86;9.66;8.86;9.5;9.5;89800
5.2.2016;9.43;9.43;8.47;8.59;8.59;148300
8.2.2016;8.56;8.565;8.01;8.28;8.28;187400
9.2.2016;8.07;8.33;7.45;7.56;7.56;163800
10.2.2016;8.05;8.57;7.71;7.95;7.95;128900
11.2.2016;7.86;8.14;7.61;7.96;7.96;115600
12.2.2016;8.06;8.37;7.79;8.22;8.22;113600
16.2.2016;8.34;8.771;8.26;8.42;8.42;103600
17.2.2016;9;9;7.65;8.28;8.28;264000
18.2.2016;8.2;8.2;7.741;8.02;8.02;183700
19.2.2016;7.99;8.65;7.95;8.5;8.5;187700
22.2.2016;8.6;9.05;8.38;8.93;8.93;190700
23.2.2016;8.98;9.26;8.13;8.16;8.16;65500
24.2.2016;8.04;8.4;7.67;8.09;8.09;95700
25.2.2016;8.11;8.29;7.72;7.98;7.98;100700
26.2.2016;8.02;8.38;7.954;8.37;8.37;55500
29.2.2016;8.41;8.41;7.96;7.99;7.99;51800
1.3.2016;8.04;8.18;7.9;8.14;8.14;55000
2.3.2016;8.15;9.05;8.15;8.98;8.98;89200
3.3.2016;8.92;9.38;8.9;9.05;9.05;73100
4.3.2016;9.09;9.395;8.59;8.73;8.73;82900
7.3.2016;8.71;9.41;8.71;9.35;9.35;64600
8.3.2016;9.34;9.34;8.82;8.95;8.95;49200
9.3.2016;8.95;9.13;8.71;8.92;8.92;37300
10.3.2016;8.95;9.095;8.4;8.67;8.67;36000
11.3.2016;8.72;8.81;8.49;8.79;8.79;33100
14.3.2016;8.74;9;8.52;8.67;8.67;34500
15.3.2016;8.65;8.65;8.16;8.26;8.26;61400
16.3.2016;8.15;8.28;7.87;8.25;8.25;45900
17.3.2016;8.22;8.73;7.92;8.6;8.6;45600
18.3.2016;8.56;9;8.18;8.51;8.51;79700
21.3.2016;8.53;9;8.5;8.92;8.92;75000
22.3.2016;8.88;9.14;8.88;8.91;8.91;24900
23.3.2016;8.89;9.01;8.51;8.51;8.51;36500
24.3.2016;8.48;8.9;8.48;8.66;8.66;27100
28.3.2016;8.685;8.685;8.5;8.51;8.51;58100
29.3.2016;8.48;9.06;8.24;8.96;8.96;35300
30.3.2016;8.96;9.19;8.51;9.01;9.01;35100
31.3.2016;9.08;10.19;9;9.86;9.86;99500
1.4.2016;9.8;10;9.64;9.76;9.76;43600
4.4.2016;9.74;10.11;9.59;9.75;9.75;44400
5.4.2016;9.69;9.98;9.49;9.49;9.49;63900
6.4.2016;9.55;10.48;9.34;10.21;10.21;367000
7.4.2016;10.17;10.99;10.03;10.91;10.91;113300
8.4.2016;11;11.3;10.64;10.92;10.92;117100
11.4.2016;11.03;11.08;10.331;10.6;10.6;90000
12.4.2016;8.6;9.66;8.6;9.15;9.15;452200
13.4.2016;9.17;9.86;9.08;9.77;9.77;92600
14.4.2016;9.8;9.87;9.49;9.51;9.51;40000
15.4.2016;9.51;9.83;9.36;9.75;9.75;94600
18.4.2016;9.69;10;9.69;9.97;9.97;88400
19.4.2016;10.04;10.04;9.67;9.88;9.88;77600
20.4.2016;9.96;10.09;9.8;9.97;9.97;176400
21.4.2016;10;10.09;9.74;9.84;9.84;71300
22.4.2016;9.85;10.02;9.66;9.84;9.84;37300
25.4.2016;9.86;9.88;9.25;9.32;9.32;53300
26.4.2016;9.32;9.42;9.1;9.23;9.23;65800
27.4.2016;9.12;9.555;8.97;9.21;9.21;75900
28.4.2016;9.29;9.34;9.09;9.25;9.25;46000
29.4.2016;9.14;9.24;8.63;9.17;9.17;92600
2.5.2016;9.26;9.61;8.91;9.31;9.31;117600
3.5.2016;8.05;9.26;7.65;9.09;9.09;150200
4.5.2016;9.12;9.12;8.7;8.95;8.95;70800
5.5.2016;9;9.04;8.54;8.62;8.62;70100
6.5.2016;8.6;8.85;8.5;8.6;8.6;47800
9.5.2016;8.52;9.03;8.5;8.75;8.75;53900
10.5.2016;8.79;8.79;8.43;8.47;8.47;71100
11.5.2016;8.5;8.78;8.3;8.44;8.44;66500
12.5.2016;8.48;8.621;8.15;8.24;8.24;98800
13.5.2016;8.22;8.6;8.02;8.29;8.29;44900
16.5.2016;8.34;8.97;8.34;8.88;8.88;45400
17.5.2016;8.86;8.9;8.31;8.46;8.46;86700
18.5.2016;8.42;8.65;8.32;8.48;8.48;29000
19.5.2016;8.45;8.45;8.02;8.21;8.21;30700
20.5.2016;8.3;8.65;8.27;8.48;8.48;98300
23.5.2016;8.47;8.6;8.24;8.41;8.41;48000
24.5.2016;8.5;8.72;8.46;8.65;8.65;53100
25.5.2016;8.66;8.69;8.42;8.53;8.53;64400
26.5.2016;8.52;8.6;8.44;8.44;8.44;26400
27.5.2016;8.372;8.57;8.3;8.5;8.5;107800
31.5.2016;8.52;8.9;8.52;8.62;8.62;49400
1.6.2016;8.64;8.88;8.48;8.84;8.84;41200
2.6.2016;8.87;9.25;8.87;9.1;9.1;55800
